# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       3.821148809506e+06       5.175794046265e-11       1.212850926313e-01       3.151253822898e+07       1.468650369512e+04       3.843477598965e-03       5.611933079693e+10       7.002087147536e-02       5.866179267423e+14       1.389489285792e+11       7.456086119396e+11       3.530299370118e-08       4.055375813502e+14       9.930400656330e+14       9.930400656330e+14       3.307185026975e+14      -1.090957432065e+16       1.740785950707e-04       5.805089137534e-02 
       3.780295306366e+06       5.288250734007e-11       1.225955204209e-01       3.084246143651e+07       1.468650238470e+04       3.885013553029e-03       5.551933071829e+10       7.077737975683e-02       5.619302861035e+14       1.345397245218e+11       7.219485481265e+11       3.530299370118e-08       3.884706530866e+14       9.512574274627e+14       9.512574274627e+14       3.168003130634e+14      -1.033876780746e+16       1.741872312305e-04       5.802884223617e-02 
       3.739878585032e+06       5.403150628950e-11       1.239201035405e-01       3.018663460195e+07       1.468650106011e+04       3.926998376870e-03       5.492574549027e+10       7.154205915319e-02       5.382816174643e+14       1.302704357601e+11       6.990392785112e+11       3.530299370118e-08       3.721219814131e+14       9.112329085917e+14       9.112329085917e+14       3.034678662925e+14      -9.797827320287e+15       1.742958940458e-04       5.800697348731e-02 
       3.699893975690e+06       5.520546805513e-11       1.252589948235e-01       2.954475466667e+07       1.468649972122e+04       3.969436921242e-03       5.433850652902e+10       7.231499787295e-02       5.156281959976e+14       1.261366224247e+11       6.768569784779e+11       3.530299370118e-08       3.564613387152e+14       8.728925283137e+14       8.728925283137e+14       2.906965115709e+14      -9.285190172424e+15       1.744045838214e-04       5.798528654328e-02 
       3.660336858450e+06       5.640493490902e-11       1.266123487585e-01       2.891652501747e+07       1.468649836787e+04       4.012334089315e-03       5.375754598396e+10       7.309628507583e-02       4.939281370228e+14       1.221339855346e+11       6.553785794269e+11       3.530299370118e-08       3.414597694984e+14       8.361654190862e+14       8.361654190862e+14       2.784626355071e+14      -8.799375442880e+15       1.745133008657e-04       5.796378283486e-02 
       3.621202662815e+06       5.763046089977e-11       1.279803214948e-01       2.830165534951e+07       1.468649699989e+04       4.055694837246e-03       5.318279672994e+10       7.388601088289e-02       4.731413185635e+14       1.182583625265e+11       6.345817447838e+11       3.530299370118e-08       3.270895368518e+14       8.009836955226e+14       8.009836955226e+14       2.667436184718e+14      -8.338979698038e+15       1.746220454904e-04       5.794246380920e-02 
       3.582486867155e+06       5.888261211010e-11       1.293630708715e-01       2.769986153211e+07       1.468649561714e+04       4.099524174748e-03       5.261419235945e+10       7.468426638697e-02       4.532293071647e+14       1.145057229257e+11       6.144448467709e+11       3.530299370118e-08       3.133240711639e+14       7.672823288982e+14       7.672823288982e+14       2.555177927762e+14      -7.902672937186e+15       1.747308180109e-04       5.792133093007e-02 
       3.544184998182e+06       6.016196691781e-11       1.307607564249e-01       2.711086547747e+07       1.468649421946e+04       4.143827165671e-03       5.205166717499e+10       7.549114366314e-02       4.341552868319e+14       1.108721641551e+11       5.949469439148e+11       3.530299370118e-08       3.001379209974e+14       7.349990269374e+14       7.349990269374e+14       2.447644026098e+14      -7.489194750197e+15       1.748396187461e-04       5.790038567797e-02 
       3.506292630433e+06       6.146911626251e-11       1.321735394140e-01       2.653439501212e+07       1.468649280668e+04       4.188608928586e-03       5.149515618145e+10       7.630673577920e-02       4.158839909610e+14       1.073539074759e+11       5.760677592689e+11       3.530299370118e-08       2.875067060313e+14       7.040741186590e+14       7.040741186590e+14       2.344635656641e+14      -7.097350676261e+15       1.749484480186e-04       5.787962955037e-02 
       3.468805385760e+06       6.280466391863e-11       1.336015828419e-01       2.597018375115e+07       1.468649137863e+04       4.233874637375e-03       5.094459507861e+10       7.713113680646e-02       3.983816371320e+14       1.039472940586e+11       5.577876593254e+11       3.530299370118e-08       2.754070719831e+14       6.744504440685e+14       6.744504440685e+14       2.245962363717e+14      -6.726008753137e+15       1.750573061547e-04       5.785906406182e-02 
       3.431718932823e+06       6.416922677221e-11       1.350450514619e-01       2.541797097510e+07       1.468648993516e+04       4.279629521830e-03       5.039992025371e+10       7.796444183039e-02       3.816158646484e+14       1.006487811777e+11       5.400876335982e+11       3.530299370118e-08       2.638166474281e+14       6.460732484912e+14       6.460732484912e+14       2.151441706922e+14      -6.374096246971e+15       1.751661934844e-04       5.783869074416e-02 
       3.395028986592e+06       6.556343510852e-11       1.365041118097e-01       2.487750150947e+07       1.468648847610e+04       4.325878868259e-03       4.986106877411e+10       7.880674696168e-02       3.655556747036e+14       9.745493852723e+10       5.229492748521e+11       3.530299370118e-08       2.527140024367e+14       6.188900813537e+14       6.188900813537e+14       2.060898923801e+14      -6.040596553220e+15       1.752751103413e-04       5.781851114671e-02 
       3.358731307848e+06       6.698793290161e-11       1.379789322145e-01       2.434852560675e+07       1.468648700128e+04       4.372628020092e-03       4.932797838000e+10       7.965814934717e-02       3.501713730668e+14       9.436244465373e+10       5.063547599607e+11       3.530299370118e-08       2.420786089512e+14       5.928506992227e+14       5.928506992227e+14       1.974166606727e+14      -5.724546259738e+15       1.753840570631e-04       5.779852683644e-02 
       3.322821702696e+06       6.844337811191e-11       1.394696828247e-01       2.383079883105e+07       1.468648551053e+04       4.419882378502e-03       4.880058747722e+10       8.051874718105e-02       3.354345151800e+14       9.136808350189e+10       4.902868313707e+11       3.530299370118e-08       2.318908028313e+14       5.679069729262e+14       5.679069729262e+14       1.891084393371e+14      -5.425032363527e+15       1.754930339910e-04       5.777873939815e-02 
